# Te [K]  Q(l,s) = PI*sigma^2*Omega*(l,s) [A^2] (DATA ARE THE SAME AS FOR C2H4)
# (1,1)  (1,2)  (1,3)  (1,4)  (1,5)
2.37000000e+04 1.72492716e+01 1.63779324e+01 1.57886341e+01 1.53382412e+01 1.49108517e+01 
2.38000000e+04 1.72382720e+01 1.63680110e+01 1.57791381e+01 1.53274090e+01 1.48972450e+01 
2.39000000e+04 1.72273320e+01 1.63581380e+01 1.57696536e+01 1.53165521e+01 1.48835905e+01 
2.40000000e+04 1.72164510e+01 1.63483124e+01 1.57601796e+01 1.53056702e+01 1.48698885e+01 
2.41000000e+04 1.72056283e+01 1.63385332e+01 1.57507154e+01 1.52947629e+01 1.48561392e+01 
2.42000000e+04 1.71948634e+01 1.63287994e+01 1.57412602e+01 1.52838299e+01 1.48423428e+01 
2.43000000e+04 1.71841555e+01 1.63191101e+01 1.57318131e+01 1.52728709e+01 1.48284995e+01 
2.44000000e+04 1.71735040e+01 1.63094643e+01 1.57223734e+01 1.52618856e+01 1.48146097e+01 
2.45000000e+04 1.71629084e+01 1.62998609e+01 1.57129404e+01 1.52508736e+01 1.48006735e+01 
2.46000000e+04 1.71523680e+01 1.62902992e+01 1.57035133e+01 1.52398349e+01 1.47866911e+01 
2.47000000e+04 1.71418821e+01 1.62807782e+01 1.56940915e+01 1.52287690e+01 1.47726630e+01 
